#HEADER,2017-06-01 09:15:25, Logfile newly created as 'background-darkness-CPS.log'
#LOGGING with cycle 1.0 sec, and mode 'CPS', using device 'GMC-300E Plus v4.20'
   3517,2017-06-01 10:14:33, 0
   3518,2017-06-01 10:14:34, 0
   3519,2017-06-01 10:14:35, 0
   3520,2017-06-01 10:14:36, 60
   3521,2017-06-01 10:14:37, 0
   3522,2017-06-01 10:14:38, 60
   3523,2017-06-01 10:14:39, 0
   3524,2017-06-01 10:14:40, 0
   3525,2017-06-01 10:14:41, 0
   3526,2017-06-01 10:14:42, 0
   3527,2017-06-01 10:14:43, 0
   3528,2017-06-01 10:14:44, 0
   3529,2017-06-01 10:14:45, 60
   3530,2017-06-01 10:14:46, 0
   3531,2017-06-01 10:14:47, 0
   3532,2017-06-01 10:14:48, 0
   3533,2017-06-01 10:14:49, 60
   3534,2017-06-01 10:14:50, 60
   3535,2017-06-01 10:14:51, 0
   3536,2017-06-01 10:14:52, 0
   3537,2017-06-01 10:14:53, 0
   3538,2017-06-01 10:14:54, 0
   3539,2017-06-01 10:14:55, 0
   3540,2017-06-01 10:14:56, 60
   3541,2017-06-01 10:14:57, 0
   3542,2017-06-01 10:14:58, 120
   3543,2017-06-01 10:14:59, 0
   3544,2017-06-01 10:15:00, 0
   3545,2017-06-01 10:15:01, 0
   3546,2017-06-01 10:15:02, 0
   3547,2017-06-01 10:15:03, 0
   3548,2017-06-01 10:15:04, 0
   3549,2017-06-01 10:15:05, 0
   3550,2017-06-01 10:15:06, 0
   3551,2017-06-01 10:15:07, 0
   3552,2017-06-01 10:15:08, 0
   3553,2017-06-01 10:15:09, 0
   3554,2017-06-01 10:15:10, 0
   3555,2017-06-01 10:15:11, 60
   3556,2017-06-01 10:15:12, 60
   3557,2017-06-01 10:15:13, 0
   3558,2017-06-01 10:15:14, 0
   3559,2017-06-01 10:15:15, 0
   3560,2017-06-01 10:15:16, 0
   3561,2017-06-01 10:15:17, 0
   3562,2017-06-01 10:15:18, 0
   3563,2017-06-01 10:15:19, 0
   3564,2017-06-01 10:15:20, 0
   3565,2017-06-01 10:15:21, 0
   3566,2017-06-01 10:15:22, 60
   3567,2017-06-01 10:15:23, 0
   3568,2017-06-01 10:15:24, 0
   3569,2017-06-01 10:15:25, 0
   3570,2017-06-01 10:15:26, 0
   3571,2017-06-01 10:15:27, 0
   3572,2017-06-01 10:15:28, 60
   3573,2017-06-01 10:15:29, 0
   3574,2017-06-01 10:15:30, 0
   3575,2017-06-01 10:15:31, 60
   3576,2017-06-01 10:15:32, 60
   3577,2017-06-01 10:15:33, 0
   3578,2017-06-01 10:15:34, 0
   3579,2017-06-01 10:15:35, 0
   3580,2017-06-01 10:15:36, 0
   3581,2017-06-01 10:15:37, 0
   3582,2017-06-01 10:15:38, 0
   3583,2017-06-01 10:15:39, 0
   3584,2017-06-01 10:15:40, 0
   3585,2017-06-01 10:15:41, 0
   3586,2017-06-01 10:15:42, 0
   3587,2017-06-01 10:15:43, 60
   3588,2017-06-01 10:15:44, 60
   3589,2017-06-01 10:15:45, 60
   3590,2017-06-01 10:15:46, 0
   3591,2017-06-01 10:15:47, 60
   3592,2017-06-01 10:15:48, 0
   3593,2017-06-01 10:15:49, 0
   3594,2017-06-01 10:15:50, 60
   3595,2017-06-01 10:15:51, 60
   3596,2017-06-01 10:15:52, 0
   3597,2017-06-01 10:15:53, 0
   3598,2017-06-01 10:15:54, 120
   3599,2017-06-01 10:15:55, 0
   3600,2017-06-01 10:15:56, 0
   3601,2017-06-01 10:15:57, 60
   3602,2017-06-01 10:15:58, 60
   3603,2017-06-01 10:15:59, 60
   3604,2017-06-01 10:16:00, 0
   3605,2017-06-01 10:16:01, 0
   3606,2017-06-01 10:16:02, 0
   3607,2017-06-01 10:16:03, 0
   3608,2017-06-01 10:16:04, 0
   3609,2017-06-01 10:16:05, 0
   3610,2017-06-01 10:16:06, 60
   3611,2017-06-01 10:16:07, 0
   3612,2017-06-01 10:16:08, 0
   3613,2017-06-01 10:16:09, 0
   3614,2017-06-01 10:16:10, 60
   3615,2017-06-01 10:16:11, 0
   3616,2017-06-01 10:16:12, 0
   3617,2017-06-01 10:16:13, 0
   3618,2017-06-01 10:16:14, 120
   3619,2017-06-01 10:16:15, 60
   3620,2017-06-01 10:16:16, 60
   3621,2017-06-01 10:16:17, 0
   3622,2017-06-01 10:16:18, 120
   3623,2017-06-01 10:16:19, 0
   3624,2017-06-01 10:16:20, 0
   3625,2017-06-01 10:16:21, 0
   3626,2017-06-01 10:16:22, 0
   3627,2017-06-01 10:16:23, 0
   3628,2017-06-01 10:16:24, 0
   3629,2017-06-01 10:16:25, 0
   3630,2017-06-01 10:16:26, 0
   3631,2017-06-01 10:16:27, 0
   3632,2017-06-01 10:16:28, 0
   3633,2017-06-01 10:16:29, 60
   3634,2017-06-01 10:16:30, 120
   3635,2017-06-01 10:16:31, 0
   3636,2017-06-01 10:16:32, 0
   3637,2017-06-01 10:16:33, 0
   3638,2017-06-01 10:16:34, 0
   3639,2017-06-01 10:16:35, 0
   3640,2017-06-01 10:16:36, 0
   3641,2017-06-01 10:16:37, 0
   3642,2017-06-01 10:16:38, 0
   3643,2017-06-01 10:16:39, 60
   3644,2017-06-01 10:16:40, 0
   3645,2017-06-01 10:16:41, 0
   3646,2017-06-01 10:16:42, 60
   3647,2017-06-01 10:16:43, 60
   3648,2017-06-01 10:16:44, 60
   3649,2017-06-01 10:16:45, 0
   3650,2017-06-01 10:16:46, 0
   3651,2017-06-01 10:16:47, 0
   3652,2017-06-01 10:16:48, 0
   3653,2017-06-01 10:16:49, 0
   3654,2017-06-01 10:16:50, 0
   3655,2017-06-01 10:16:51, 60
   3656,2017-06-01 10:16:52, 0
   3657,2017-06-01 10:16:53, 0
   3658,2017-06-01 10:16:54, 120
   3659,2017-06-01 10:16:55, 0
   3660,2017-06-01 10:16:56, 60
   3661,2017-06-01 10:16:57, 60
   3662,2017-06-01 10:16:58, 0
   3663,2017-06-01 10:16:59, 0
   3664,2017-06-01 10:17:00, 60
   3665,2017-06-01 10:17:01, 0
   3666,2017-06-01 10:17:02, 0
   3667,2017-06-01 10:17:03, 0
   3668,2017-06-01 10:17:04, 60
   3669,2017-06-01 10:17:05, 0
   3670,2017-06-01 10:17:06, 60
   3671,2017-06-01 10:17:07, 0
   3672,2017-06-01 10:17:08, 0
   3673,2017-06-01 10:17:09, 0
   3674,2017-06-01 10:17:10, 0
   3675,2017-06-01 10:17:11, 60
   3676,2017-06-01 10:17:12, 180
   3677,2017-06-01 10:17:13, 0
   3678,2017-06-01 10:17:14, 60
   3679,2017-06-01 10:17:15, 0
   3680,2017-06-01 10:17:16, 0
   3681,2017-06-01 10:17:17, 0
   3682,2017-06-01 10:17:18, 0
   3683,2017-06-01 10:17:19, 0
   3684,2017-06-01 10:17:20, 0
   3685,2017-06-01 10:17:21, 60
   3686,2017-06-01 10:17:22, 0
   3687,2017-06-01 10:17:23, 0
   3688,2017-06-01 10:17:24, 0
   3689,2017-06-01 10:17:25, 0
   3690,2017-06-01 10:17:26, 0
   3691,2017-06-01 10:17:27, 60
   3692,2017-06-01 10:17:28, 0
   3693,2017-06-01 10:17:29, 0
   3694,2017-06-01 10:17:30, 0
   3695,2017-06-01 10:17:31, 0
   3696,2017-06-01 10:17:32, 0
   3697,2017-06-01 10:17:33, 0
   3698,2017-06-01 10:17:34, 0
   3699,2017-06-01 10:17:35, 0
   3700,2017-06-01 10:17:36, 0
   3701,2017-06-01 10:17:37, 60
   3702,2017-06-01 10:17:38, 0
   3703,2017-06-01 10:17:39, 0
   3704,2017-06-01 10:17:40, 0
   3705,2017-06-01 10:17:41, 0
   3706,2017-06-01 10:17:42, 0
   3707,2017-06-01 10:17:43, 0
   3708,2017-06-01 10:17:44, 0
   3709,2017-06-01 10:17:45, 0
   3710,2017-06-01 10:17:46, 60
   3711,2017-06-01 10:17:47, 60
   3712,2017-06-01 10:17:48, 0
   3713,2017-06-01 10:17:49, 0
   3714,2017-06-01 10:17:50, 0
   3715,2017-06-01 10:17:51, 0
   3716,2017-06-01 10:17:52, 0
   3717,2017-06-01 10:17:53, 0
   3718,2017-06-01 10:17:54, 0
   3719,2017-06-01 10:17:55, 0
   3720,2017-06-01 10:17:56, 0
   3721,2017-06-01 10:17:57, 0
   3722,2017-06-01 10:17:58, 60
   3723,2017-06-01 10:17:59, 60
   3724,2017-06-01 10:18:00, 0
   3725,2017-06-01 10:18:01, 0
   3726,2017-06-01 10:18:02, 0
   3727,2017-06-01 10:18:03, 0
   3728,2017-06-01 10:18:04, 180
   3729,2017-06-01 10:18:05, 60
   3730,2017-06-01 10:18:06, 0
   3731,2017-06-01 10:18:07, 60
   3732,2017-06-01 10:18:08, 60
   3733,2017-06-01 10:18:09, 0
   3734,2017-06-01 10:18:10, 0
   3735,2017-06-01 10:18:11, 120
   3736,2017-06-01 10:18:12, 60
   3737,2017-06-01 10:18:13, 0
   3738,2017-06-01 10:18:14, 0
   3739,2017-06-01 10:18:15, 60
   3740,2017-06-01 10:18:16, 60
   3741,2017-06-01 10:18:17, 0
   3742,2017-06-01 10:18:18, 0
   3743,2017-06-01 10:18:19, 0
   3744,2017-06-01 10:18:20, 0
   3745,2017-06-01 10:18:21, 60
   3746,2017-06-01 10:18:22, 0
   3747,2017-06-01 10:18:23, 0
   3748,2017-06-01 10:18:24, 0
   3749,2017-06-01 10:18:25, 0
   3750,2017-06-01 10:18:26, 0
   3751,2017-06-01 10:18:27, 0
   3752,2017-06-01 10:18:28, 0
   3753,2017-06-01 10:18:29, 60
   3754,2017-06-01 10:18:30, 0
   3755,2017-06-01 10:18:31, 60
   3756,2017-06-01 10:18:32, 0
   3757,2017-06-01 10:18:33, 120
   3758,2017-06-01 10:18:34, 60
   3759,2017-06-01 10:18:35, 120
   3760,2017-06-01 10:18:36, 60
   3761,2017-06-01 10:18:37, 0
   3762,2017-06-01 10:18:38, 0
   3763,2017-06-01 10:18:39, 0
   3764,2017-06-01 10:18:40, 0
   3765,2017-06-01 10:18:41, 0
   3766,2017-06-01 10:18:42, 120
   3767,2017-06-01 10:18:43, 0
   3768,2017-06-01 10:18:44, 0
   3769,2017-06-01 10:18:45, 60
   3770,2017-06-01 10:18:46, 120
   3771,2017-06-01 10:18:47, 0
   3772,2017-06-01 10:18:48, 0
   3773,2017-06-01 10:18:49, 0
   3774,2017-06-01 10:18:50, 0
   3775,2017-06-01 10:18:51, 60
   3776,2017-06-01 10:18:52, 0
   3777,2017-06-01 10:18:53, 0
   3778,2017-06-01 10:18:54, 0
   3779,2017-06-01 10:18:55, 0
   3780,2017-06-01 10:18:56, 0
   3781,2017-06-01 10:18:57, 0
   3782,2017-06-01 10:18:58, 60
   3783,2017-06-01 10:18:59, 0
   3784,2017-06-01 10:19:00, 0
   3785,2017-06-01 10:19:01, 0
   3786,2017-06-01 10:19:02, 0
   3787,2017-06-01 10:19:03, 0
   3788,2017-06-01 10:19:04, 0
   3789,2017-06-01 10:19:05, 0
   3790,2017-06-01 10:19:06, 0
   3791,2017-06-01 10:19:07, 0
   3792,2017-06-01 10:19:08, 120
   3793,2017-06-01 10:19:09, 60
   3794,2017-06-01 10:19:10, 0
   3795,2017-06-01 10:19:11, 0
   3796,2017-06-01 10:19:12, 0
   3797,2017-06-01 10:19:13, 60
   3798,2017-06-01 10:19:14, 0
   3799,2017-06-01 10:19:15, 60
   3800,2017-06-01 10:19:16, 0
   3801,2017-06-01 10:19:17, 0
   3802,2017-06-01 10:19:18, 60
   3803,2017-06-01 10:19:19, 0
   3804,2017-06-01 10:19:20, 0
   3805,2017-06-01 10:19:21, 0
   3806,2017-06-01 10:19:22, 0
   3807,2017-06-01 10:19:23, 0
   3808,2017-06-01 10:19:24, 0
   3809,2017-06-01 10:19:25, 0
   3810,2017-06-01 10:19:26, 0
   3811,2017-06-01 10:19:27, 60
   3812,2017-06-01 10:19:28, 0
   3813,2017-06-01 10:19:29, 0
   3814,2017-06-01 10:19:30, 0
   3815,2017-06-01 10:19:31, 60
   3816,2017-06-01 10:19:32, 0
   3817,2017-06-01 10:19:33, 0
   3818,2017-06-01 10:19:34, 0
   3819,2017-06-01 10:19:35, 0
   3820,2017-06-01 10:19:36, 0
   3821,2017-06-01 10:19:37, 0
   3822,2017-06-01 10:19:38, 60
   3823,2017-06-01 10:19:39, 0
   3824,2017-06-01 10:19:40, 60
   3825,2017-06-01 10:19:41, 0
   3826,2017-06-01 10:19:42, 60
   3827,2017-06-01 10:19:43, 0
   3828,2017-06-01 10:19:44, 60
   3829,2017-06-01 10:19:45, 0
   3830,2017-06-01 10:19:46, 0
   3831,2017-06-01 10:19:47, 0
   3832,2017-06-01 10:19:48, 120
   3833,2017-06-01 10:19:49, 0
   3834,2017-06-01 10:19:50, 0
   3835,2017-06-01 10:19:51, 0
   3836,2017-06-01 10:19:52, 0
   3837,2017-06-01 10:19:53, 0
   3838,2017-06-01 10:19:54, 60
   3839,2017-06-01 10:19:55, 0
   3840,2017-06-01 10:19:56, 0
   3841,2017-06-01 10:19:57, 60
   3842,2017-06-01 10:19:58, 0
   3843,2017-06-01 10:19:59, 0
   3844,2017-06-01 10:20:00, 60
   3845,2017-06-01 10:20:01, 0
   3846,2017-06-01 10:20:02, 0
   3847,2017-06-01 10:20:03, 0
   3848,2017-06-01 10:20:04, 0
   3849,2017-06-01 10:20:05, 120
   3850,2017-06-01 10:20:06, 120
   3851,2017-06-01 10:20:07, 0
   3852,2017-06-01 10:20:08, 0
   3853,2017-06-01 10:20:09, 0
   3854,2017-06-01 10:20:10, 60
   3855,2017-06-01 10:20:11, 60
   3856,2017-06-01 10:20:12, 0
   3857,2017-06-01 10:20:13, 60
   3858,2017-06-01 10:20:14, 0
   3859,2017-06-01 10:20:15, 0
   3860,2017-06-01 10:20:16, 120
   3861,2017-06-01 10:20:17, 60
   3862,2017-06-01 10:20:18, 60
   3863,2017-06-01 10:20:19, 0
   3864,2017-06-01 10:20:20, 0
   3865,2017-06-01 10:20:21, 0
   3866,2017-06-01 10:20:22, 0
   3867,2017-06-01 10:20:23, 60
   3868,2017-06-01 10:20:24, 0
   3869,2017-06-01 10:20:25, 0
   3870,2017-06-01 10:20:26, 0
   3871,2017-06-01 10:20:27, 0
   3872,2017-06-01 10:20:28, 0
   3873,2017-06-01 10:20:29, 0
   3874,2017-06-01 10:20:30, 0
   3875,2017-06-01 10:20:31, 0
   3876,2017-06-01 10:20:32, 0
   3877,2017-06-01 10:20:33, 60
   3878,2017-06-01 10:20:34, 0
   3879,2017-06-01 10:20:35, 60
   3880,2017-06-01 10:20:36, 0
   3881,2017-06-01 10:20:37, 60
   3882,2017-06-01 10:20:38, 60
   3883,2017-06-01 10:20:39, 0
   3884,2017-06-01 10:20:40, 0
   3885,2017-06-01 10:20:41, 60
   3886,2017-06-01 10:20:42, 0
   3887,2017-06-01 10:20:43, 0
   3888,2017-06-01 10:20:44, 0
   3889,2017-06-01 10:20:45, 180
   3890,2017-06-01 10:20:46, 0
   3891,2017-06-01 10:20:47, 0
   3892,2017-06-01 10:20:48, 0
   3893,2017-06-01 10:20:49, 60
   3894,2017-06-01 10:20:50, 0
   3895,2017-06-01 10:20:51, 0
   3896,2017-06-01 10:20:52, 180
   3897,2017-06-01 10:20:53, 0
   3898,2017-06-01 10:20:54, 0
   3899,2017-06-01 10:20:55, 0
   3900,2017-06-01 10:20:56, 0
   3901,2017-06-01 10:20:57, 0
   3902,2017-06-01 10:20:58, 0
   3903,2017-06-01 10:20:59, 0
   3904,2017-06-01 10:21:00, 120
   3905,2017-06-01 10:21:01, 0
   3906,2017-06-01 10:21:02, 0
   3907,2017-06-01 10:21:03, 0
   3908,2017-06-01 10:21:04, 60
   3909,2017-06-01 10:21:05, 60
   3910,2017-06-01 10:21:06, 0
   3911,2017-06-01 10:21:07, 0
   3912,2017-06-01 10:21:08, 0
   3913,2017-06-01 10:21:09, 0
   3914,2017-06-01 10:21:10, 0
   3915,2017-06-01 10:21:11, 0
   3916,2017-06-01 10:21:12, 0
   3917,2017-06-01 10:21:13, 120
   3918,2017-06-01 10:21:14, 0
   3919,2017-06-01 10:21:15, 0
   3920,2017-06-01 10:21:16, 0
   3921,2017-06-01 10:21:17, 0
   3922,2017-06-01 10:21:18, 0
   3923,2017-06-01 10:21:19, 0
   3924,2017-06-01 10:21:20, 120
   3925,2017-06-01 10:21:21, 0
   3926,2017-06-01 10:21:22, 0
   3927,2017-06-01 10:21:23, 0
   3928,2017-06-01 10:21:24, 0
   3929,2017-06-01 10:21:25, 0
   3930,2017-06-01 10:21:26, 0
   3931,2017-06-01 10:21:27, 60
   3932,2017-06-01 10:21:28, 60
   3933,2017-06-01 10:21:29, 0
   3934,2017-06-01 10:21:30, 0
   3935,2017-06-01 10:21:31, 0
   3936,2017-06-01 10:21:32, 60
   3937,2017-06-01 10:21:33, 60
   3938,2017-06-01 10:21:34, 0
   3939,2017-06-01 10:21:35, 0
   3940,2017-06-01 10:21:36, 0
   3941,2017-06-01 10:21:37, 0
   3942,2017-06-01 10:21:38, 60
   3943,2017-06-01 10:21:39, 0
   3944,2017-06-01 10:21:40, 60
   3945,2017-06-01 10:21:41, 60
   3946,2017-06-01 10:21:42, 0
   3947,2017-06-01 10:21:43, 0
   3948,2017-06-01 10:21:44, 0
   3949,2017-06-01 10:21:45, 0
   3950,2017-06-01 10:21:46, 120
   3951,2017-06-01 10:21:47, 0
   3952,2017-06-01 10:21:48, 0
   3953,2017-06-01 10:21:49, 60
   3954,2017-06-01 10:21:50, 0
   3955,2017-06-01 10:21:51, 0
   3956,2017-06-01 10:21:52, 60
   3957,2017-06-01 10:21:53, 0
   3958,2017-06-01 10:21:54, 0
   3959,2017-06-01 10:21:55, 0
   3960,2017-06-01 10:21:56, 60
   3961,2017-06-01 10:21:57, 0
   3962,2017-06-01 10:21:58, 0
   3963,2017-06-01 10:21:59, 0
   3964,2017-06-01 10:22:00, 0
   3965,2017-06-01 10:22:01, 0
   3966,2017-06-01 10:22:02, 60
   3967,2017-06-01 10:22:03, 0
   3968,2017-06-01 10:22:04, 0
   3969,2017-06-01 10:22:05, 0
   3970,2017-06-01 10:22:06, 60
   3971,2017-06-01 10:22:07, 0
   3972,2017-06-01 10:22:08, 0
   3973,2017-06-01 10:22:09, 0
   3974,2017-06-01 10:22:10, 0
   3975,2017-06-01 10:22:11, 60
   3976,2017-06-01 10:22:12, 120
   3977,2017-06-01 10:22:13, 60
   3978,2017-06-01 10:22:14, 0
   3979,2017-06-01 10:22:15, 0
   3980,2017-06-01 10:22:16, 0
   3981,2017-06-01 10:22:17, 0
   3982,2017-06-01 10:22:18, 0
   3983,2017-06-01 10:22:19, 60
   3984,2017-06-01 10:22:20, 0
   3985,2017-06-01 10:22:21, 0
   3986,2017-06-01 10:22:22, 0
   3987,2017-06-01 10:22:23, 60
   3988,2017-06-01 10:22:24, 0
   3989,2017-06-01 10:22:25, 0
   3990,2017-06-01 10:22:26, 0
   3991,2017-06-01 10:22:27, 0
   3992,2017-06-01 10:22:28, 60
   3993,2017-06-01 10:22:29, 0
   3994,2017-06-01 10:22:30, 0
   3995,2017-06-01 10:22:31, 60
   3996,2017-06-01 10:22:32, 0
   3997,2017-06-01 10:22:33, 60
   3998,2017-06-01 10:22:34, 0
   3999,2017-06-01 10:22:35, 0
   4000,2017-06-01 10:22:36, 0
   4001,2017-06-01 10:22:37, 60
   4002,2017-06-01 10:22:38, 0
   4003,2017-06-01 10:22:39, 0
   4004,2017-06-01 10:22:40, 120
   4005,2017-06-01 10:22:41, 0
   4006,2017-06-01 10:22:42, 0
   4007,2017-06-01 10:22:43, 60
   4008,2017-06-01 10:22:44, 0
   4009,2017-06-01 10:22:45, 60
   4010,2017-06-01 10:22:46, 0
   4011,2017-06-01 10:22:47, 0
   4012,2017-06-01 10:22:48, 0
   4013,2017-06-01 10:22:49, 0
   4014,2017-06-01 10:22:50, 60
   4015,2017-06-01 10:22:51, 0
   4016,2017-06-01 10:22:52, 0
   4017,2017-06-01 10:22:53, 0
   4018,2017-06-01 10:22:54, 60
   4019,2017-06-01 10:22:55, 180
   4020,2017-06-01 10:22:56, 60
   4021,2017-06-01 10:22:57, 0
   4022,2017-06-01 10:22:58, 60
   4023,2017-06-01 10:22:59, 0
   4024,2017-06-01 10:23:00, 0
   4025,2017-06-01 10:23:01, 0
   4026,2017-06-01 10:23:02, 0
   4027,2017-06-01 10:23:03, 60
   4028,2017-06-01 10:23:04, 0
   4029,2017-06-01 10:23:05, 0
   4030,2017-06-01 10:23:06, 120
   4031,2017-06-01 10:23:07, 60
   4032,2017-06-01 10:23:08, 0
   4033,2017-06-01 10:23:09, 0
   4034,2017-06-01 10:23:10, 0
   4035,2017-06-01 10:23:11, 0
   4036,2017-06-01 10:23:12, 0
   4037,2017-06-01 10:23:13, 0
   4038,2017-06-01 10:23:14, 60
   4039,2017-06-01 10:23:15, 0
   4040,2017-06-01 10:23:16, 0
   4041,2017-06-01 10:23:17, 0
   4042,2017-06-01 10:23:18, 0
   4043,2017-06-01 10:23:19, 0
   4044,2017-06-01 10:23:20, 0
   4045,2017-06-01 10:23:21, 0
   4046,2017-06-01 10:23:22, 0
   4047,2017-06-01 10:23:23, 0
   4048,2017-06-01 10:23:24, 0
   4049,2017-06-01 10:23:25, 60
   4050,2017-06-01 10:23:26, 60
   4051,2017-06-01 10:23:27, 60
   4052,2017-06-01 10:23:28, 0
   4053,2017-06-01 10:23:29, 0
   4054,2017-06-01 10:23:30, 120
   4055,2017-06-01 10:23:31, 0
   4056,2017-06-01 10:23:32, 0
   4057,2017-06-01 10:23:33, 0
   4058,2017-06-01 10:23:34, 60
   4059,2017-06-01 10:23:35, 60
   4060,2017-06-01 10:23:36, 60
   4061,2017-06-01 10:23:37, 0
   4062,2017-06-01 10:23:38, 0
   4063,2017-06-01 10:23:39, 0
   4064,2017-06-01 10:23:40, 0
   4065,2017-06-01 10:23:41, 0
   4066,2017-06-01 10:23:42, 60
   4067,2017-06-01 10:23:43, 0
   4068,2017-06-01 10:23:44, 0
   4069,2017-06-01 10:23:45, 0
   4070,2017-06-01 10:23:46, 0
   4071,2017-06-01 10:23:47, 0
   4072,2017-06-01 10:23:48, 0
   4073,2017-06-01 10:23:49, 60
   4074,2017-06-01 10:23:50, 0
   4075,2017-06-01 10:23:51, 0
   4076,2017-06-01 10:23:52, 0
   4077,2017-06-01 10:23:53, 0
   4078,2017-06-01 10:23:54, 0
   4079,2017-06-01 10:23:55, 60
   4080,2017-06-01 10:23:56, 60
   4081,2017-06-01 10:23:57, 0
   4082,2017-06-01 10:23:58, 0
   4083,2017-06-01 10:23:59, 60
   4084,2017-06-01 10:24:00, 0
   4085,2017-06-01 10:24:01, 0
   4086,2017-06-01 10:24:02, 60
   4087,2017-06-01 10:24:03, 0
   4088,2017-06-01 10:24:04, 0
   4089,2017-06-01 10:24:05, 0
   4090,2017-06-01 10:24:06, 120
   4091,2017-06-01 10:24:07, 0
   4092,2017-06-01 10:24:08, 0
   4093,2017-06-01 10:24:09, 0
   4094,2017-06-01 10:24:10, 0
   4095,2017-06-01 10:24:11, 60
   4096,2017-06-01 10:24:12, 180
   4097,2017-06-01 10:24:13, 0
   4098,2017-06-01 10:24:14, 60
   4099,2017-06-01 10:24:15, 60
   4100,2017-06-01 10:24:16, 0
   4101,2017-06-01 10:24:17, 0
   4102,2017-06-01 10:24:18, 60
   4103,2017-06-01 10:24:19, 0
   4104,2017-06-01 10:24:20, 60
   4105,2017-06-01 10:24:21, 0
   4106,2017-06-01 10:24:22, 0
   4107,2017-06-01 10:24:23, 60
   4108,2017-06-01 10:24:24, 0
   4109,2017-06-01 10:24:25, 0
   4110,2017-06-01 10:24:26, 0
   4111,2017-06-01 10:24:27, 0
   4112,2017-06-01 10:24:28, 0
   4113,2017-06-01 10:24:29, 0
   4114,2017-06-01 10:24:30, 0
   4115,2017-06-01 10:24:31, 60
   4116,2017-06-01 10:24:32, 60
   4117,2017-06-01 10:24:33, 0
   4118,2017-06-01 10:24:34, 0
   4119,2017-06-01 10:24:35, 0
   4120,2017-06-01 10:24:36, 0
   4121,2017-06-01 10:24:37, 0
   4122,2017-06-01 10:24:38, 0
   4123,2017-06-01 10:24:39, 60
   4124,2017-06-01 10:24:40, 0
   4125,2017-06-01 10:24:41, 0
   4126,2017-06-01 10:24:42, 0
   4127,2017-06-01 10:24:43, 0
   4128,2017-06-01 10:24:44, 60
   4129,2017-06-01 10:24:45, 0
   4130,2017-06-01 10:24:46, 0
   4131,2017-06-01 10:24:47, 60
   4132,2017-06-01 10:24:48, 0
   4133,2017-06-01 10:24:49, 60
   4134,2017-06-01 10:24:50, 60
   4135,2017-06-01 10:24:51, 0
   4136,2017-06-01 10:24:52, 0
   4137,2017-06-01 10:24:53, 0
   4138,2017-06-01 10:24:54, 0
   4139,2017-06-01 10:24:55, 0
   4140,2017-06-01 10:24:56, 60
   4141,2017-06-01 10:24:57, 60
   4142,2017-06-01 10:24:58, 60
   4143,2017-06-01 10:24:59, 0
   4144,2017-06-01 10:25:00, 0
   4145,2017-06-01 10:25:01, 0
   4146,2017-06-01 10:25:02, 0
   4147,2017-06-01 10:25:03, 0
   4148,2017-06-01 10:25:04, 0
   4149,2017-06-01 10:25:05, 0
   4150,2017-06-01 10:25:06, 0
   4151,2017-06-01 10:25:07, 0
   4152,2017-06-01 10:25:08, 60
   4153,2017-06-01 10:25:09, 0
   4154,2017-06-01 10:25:10, 0
   4155,2017-06-01 10:25:11, 0
   4156,2017-06-01 10:25:12, 0
   4157,2017-06-01 10:25:13, 60
   4158,2017-06-01 10:25:14, 0
   4159,2017-06-01 10:25:15, 0
   4160,2017-06-01 10:25:16, 0
   4161,2017-06-01 10:25:17, 0
   4162,2017-06-01 10:25:18, 0
   4163,2017-06-01 10:25:19, 0
   4164,2017-06-01 10:25:20, 0
   4165,2017-06-01 10:25:21, 0
   4166,2017-06-01 10:25:22, 0
   4167,2017-06-01 10:25:23, 60
   4168,2017-06-01 10:25:24, 60
   4169,2017-06-01 10:25:25, 0
   4170,2017-06-01 10:25:26, 60
   4171,2017-06-01 10:25:27, 0
   4172,2017-06-01 10:25:28, 0
   4173,2017-06-01 10:25:29, 0
   4174,2017-06-01 10:25:30, 0
   4175,2017-06-01 10:25:31, 60
   4176,2017-06-01 10:25:32, 0
   4177,2017-06-01 10:25:33, 0
   4178,2017-06-01 10:25:34, 0
   4179,2017-06-01 10:25:35, 60
   4180,2017-06-01 10:25:36, 0
   4181,2017-06-01 10:25:37, 120
   4182,2017-06-01 10:25:38, 0
   4183,2017-06-01 10:25:39, 0
   4184,2017-06-01 10:25:40, 180
   4185,2017-06-01 10:25:41, 0
   4186,2017-06-01 10:25:42, 0
   4187,2017-06-01 10:25:43, 0
   4188,2017-06-01 10:25:44, 0
   4189,2017-06-01 10:25:45, 0
   4190,2017-06-01 10:25:46, 0
   4191,2017-06-01 10:25:47, 60
   4192,2017-06-01 10:25:48, 60
   4193,2017-06-01 10:25:49, 0
   4194,2017-06-01 10:25:50, 60
   4195,2017-06-01 10:25:51, 0
   4196,2017-06-01 10:25:52, 0
   4197,2017-06-01 10:25:53, 60
   4198,2017-06-01 10:25:54, 0
   4199,2017-06-01 10:25:55, 0
   4200,2017-06-01 10:25:56, 0
   4201,2017-06-01 10:25:57, 0
   4202,2017-06-01 10:25:58, 60
   4203,2017-06-01 10:25:59, 0
   4204,2017-06-01 10:26:00, 0
   4205,2017-06-01 10:26:01, 0
   4206,2017-06-01 10:26:02, 0
   4207,2017-06-01 10:26:03, 0
   4208,2017-06-01 10:26:04, 60
   4209,2017-06-01 10:26:05, 60
   4210,2017-06-01 10:26:06, 0
   4211,2017-06-01 10:26:07, 0
